,location,city,country,utc,weekday,local,parameter,value,unit,latitude,longitude,attribution
79,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-08T19:15:00Z,3,2020-06-09T00:45:00+05:30,o3,18.25,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
80,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-08T19:00:00Z,3,2020-06-09T00:30:00+05:30,o3,18.13,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
81,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-08T18:45:00Z,3,2020-06-09T00:15:00+05:30,o3,18.09,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
82,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-08T18:00:00Z,2,2020-06-08T23:30:00+05:30,o3,17.99,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
83,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-08T17:00:00Z,2,2020-06-08T22:30:00+05:30,o3,17.93,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
84,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-08T16:45:00Z,2,2020-06-08T22:15:00+05:30,o3,17.89,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
85,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-08T16:00:00Z,2,2020-06-08T21:30:00+05:30,o3,17.76,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
86,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-08T14:45:00Z,2,2020-06-08T20:15:00+05:30,o3,17.6,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
87,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-08T13:15:00Z,2,2020-06-08T18:45:00+05:30,o3,32.5,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
88,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-08T11:15:00Z,2,2020-06-08T16:45:00+05:30,o3,30.65,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
89,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-08T09:15:00Z,2,2020-06-08T14:45:00+05:30,o3,20.68,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
90,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-08T05:45:00Z,2,2020-06-08T11:15:00+05:30,o3,21.07,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
91,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-08T04:45:00Z,2,2020-06-08T10:15:00+05:30,o3,21.52,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
92,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-08T04:30:00Z,2,2020-06-08T10:00:00+05:30,o3,21.68,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
93,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-08T04:00:00Z,2,2020-06-08T09:30:00+05:30,o3,21.95,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
94,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-08T03:45:00Z,2,2020-06-08T09:15:00+05:30,o3,18.17,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
95,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-08T03:30:00Z,2,2020-06-08T09:00:00+05:30,o3,13.25,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
96,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-08T03:00:00Z,2,2020-06-08T08:30:00+05:30,o3,13.58,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
97,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-08T02:15:00Z,2,2020-06-08T07:45:00+05:30,o3,13.94,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
98,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-08T02:00:00Z,2,2020-06-08T07:30:00+05:30,o3,13.96,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
99,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-08T01:15:00Z,2,2020-06-08T06:45:00+05:30,o3,14.03,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
100,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-08T01:00:00Z,2,2020-06-08T06:30:00+05:30,o3,14.03,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
101,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-08T00:45:00Z,2,2020-06-08T06:15:00+05:30,o3,14.05,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
102,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-08T00:30:00Z,2,2020-06-08T06:00:00+05:30,o3,14.05,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
103,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-07T23:45:00Z,2,2020-06-08T05:15:00+05:30,o3,14.05,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
104,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-07T22:45:00Z,2,2020-06-08T04:15:00+05:30,o3,14.05,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
105,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-07T22:00:00Z,2,2020-06-08T03:30:00+05:30,o3,13.99,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
106,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-07T21:45:00Z,2,2020-06-08T03:15:00+05:30,o3,13.99,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
107,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-07T20:30:00Z,2,2020-06-08T02:00:00+05:30,o3,13.94,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
108,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-07T20:00:00Z,2,2020-06-08T01:30:00+05:30,o3,13.86,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
109,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-07T19:45:00Z,2,2020-06-08T01:15:00+05:30,o3,13.84,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
110,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-07T19:30:00Z,2,2020-06-08T01:00:00+05:30,o3,13.82,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
111,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-07T18:30:00Z,2,2020-06-08T00:00:00+05:30,o3,13.74,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
112,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-07T18:00:00Z,1,2020-06-07T23:30:00+05:30,o3,13.7,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
113,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-07T17:15:00Z,1,2020-06-07T22:45:00+05:30,o3,13.68,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
114,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-06T23:00:00Z,1,2020-06-07T04:30:00+05:30,o3,14.07,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
115,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-06T22:45:00Z,1,2020-06-07T04:15:00+05:30,o3,14.07,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
116,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-06T22:30:00Z,1,2020-06-07T04:00:00+05:30,o3,14.07,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
117,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-06T21:00:00Z,1,2020-06-07T02:30:00+05:30,o3,14.05,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
118,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-06T19:30:00Z,1,2020-06-07T01:00:00+05:30,o3,14.03,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
119,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-06T18:45:00Z,1,2020-06-07T00:15:00+05:30,o3,13.99,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
120,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-06T16:15:00Z,7,2020-06-06T21:45:00+05:30,o3,14.09,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
121,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-05T23:45:00Z,7,2020-06-06T05:15:00+05:30,o3,16.27,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
122,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-05T22:45:00Z,7,2020-06-06T04:15:00+05:30,o3,16.23,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
123,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-05T20:15:00Z,7,2020-06-06T01:45:00+05:30,o3,16.03,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
124,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-05T18:45:00Z,7,2020-06-06T00:15:00+05:30,o3,15.88,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
125,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-05T16:00:00Z,6,2020-06-05T21:30:00+05:30,o3,15.62,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
126,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-05T13:15:00Z,6,2020-06-05T18:45:00+05:30,o3,21.62,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
127,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-05T10:00:00Z,6,2020-06-05T15:30:00+05:30,o3,31.16,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
128,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-05T09:30:00Z,6,2020-06-05T15:00:00+05:30,o3,31.22,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
129,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-05T07:00:00Z,6,2020-06-05T12:30:00+05:30,o3,31.67,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
130,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-05T06:30:00Z,6,2020-06-05T12:00:00+05:30,o3,31.79,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
131,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-05T06:00:00Z,6,2020-06-05T11:30:00+05:30,o3,32.12,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
132,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-05T05:30:00Z,6,2020-06-05T11:00:00+05:30,o3,32.34,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
133,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-05T04:00:00Z,6,2020-06-05T09:30:00+05:30,o3,13.23,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
134,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-05T03:45:00Z,6,2020-06-05T09:15:00+05:30,o3,13.25,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
135,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-05T03:00:00Z,6,2020-06-05T08:30:00+05:30,o3,13.37,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
136,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-05T01:00:00Z,6,2020-06-05T06:30:00+05:30,o3,13.9,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
137,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-05T00:00:00Z,6,2020-06-05T05:30:00+05:30,o3,13.99,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
138,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-04T23:45:00Z,6,2020-06-05T05:15:00+05:30,o3,13.99,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
139,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-04T23:15:00Z,6,2020-06-05T04:45:00+05:30,o3,13.96,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
140,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-04T23:00:00Z,6,2020-06-05T04:30:00+05:30,o3,13.94,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
141,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-04T21:45:00Z,6,2020-06-05T03:15:00+05:30,o3,13.84,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
142,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-04T19:30:00Z,6,2020-06-05T01:00:00+05:30,o3,13.7,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
143,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-04T18:30:00Z,6,2020-06-05T00:00:00+05:30,o3,13.6,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
144,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-04T17:30:00Z,5,2020-06-04T23:00:00+05:30,o3,13.48,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
145,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-04T17:15:00Z,5,2020-06-04T22:45:00+05:30,o3,13.47,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
146,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-04T16:30:00Z,5,2020-06-04T22:00:00+05:30,o3,13.39,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
147,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-04T16:00:00Z,5,2020-06-04T21:30:00+05:30,o3,22.21,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
148,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-04T15:45:00Z,5,2020-06-04T21:15:00+05:30,o3,22.15,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
149,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-04T15:30:00Z,5,2020-06-04T21:00:00+05:30,o3,22.09,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
150,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-04T06:30:00Z,5,2020-06-04T12:00:00+05:30,o3,15.15,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
151,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-04T06:00:00Z,5,2020-06-04T11:30:00+05:30,o3,15.21,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
152,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-04T05:45:00Z,5,2020-06-04T11:15:00+05:30,o3,15.19,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
153,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-04T04:45:00Z,5,2020-06-04T10:15:00+05:30,o3,15.39,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
154,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-04T02:15:00Z,5,2020-06-04T07:45:00+05:30,o3,15.99,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
155,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-03T17:15:00Z,4,2020-06-03T22:45:00+05:30,o3,16.01,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
156,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-03T16:15:00Z,4,2020-06-03T21:45:00+05:30,o3,15.92,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
157,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-03T09:30:00Z,4,2020-06-03T15:00:00+05:30,o3,14.78,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
158,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-03T07:30:00Z,4,2020-06-03T13:00:00+05:30,o3,15.03,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
159,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-03T06:45:00Z,4,2020-06-03T12:15:00+05:30,o3,14.99,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
160,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-03T05:45:00Z,4,2020-06-03T11:15:00+05:30,o3,15.25,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
161,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-03T05:00:00Z,4,2020-06-03T10:30:00+05:30,o3,15.41,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
162,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-03T02:00:00Z,4,2020-06-03T07:30:00+05:30,o3,16.15,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
163,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-03T00:00:00Z,4,2020-06-03T05:30:00+05:30,o3,16.46,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
164,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-02T17:00:00Z,3,2020-06-02T22:30:00+05:30,o3,16.05,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
165,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-02T16:00:00Z,3,2020-06-02T21:30:00+05:30,o3,15.93,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
166,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-06-02T15:00:00Z,3,2020-06-02T20:30:00+05:30,o3,15.9,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
